"cod_provincia","provincia","cod_ncm_6d","ncm_6d","seccion","fob_mundial","complejidad_producto","distancia","potencialidad","ranking_est_conservadora","ranking_est_equilibrada","ranking_est_desafiante"
2,"Ciudad Autónoma de Buenos Aires","270400","Coques de hulla, lignito o turba incl. aglomerados","Minerales y Combustible",11325736.51,-0.3548,0.9765,0.0264,0,0,0
2,"Ciudad Autónoma de Buenos Aires","270500","Gas,excluido de petróleo y otros hidrocarburos gaseosos","Minerales y Combustible",22917.37,1.362,0.9789,0.2353,0,0,0
2,"Ciudad Autónoma de Buenos Aires","270600","Alquitranes minerales","Minerales y Combustible",784444.26,0.1476,0.9724,-0.0755,0,0,0
2,"Ciudad Autónoma de Buenos Aires","270710","Benzoles","Minerales y Combustible",1131858.16,0.5744,0.9724,0.013,0,0,0
2,"Ciudad Autónoma de Buenos Aires","270720","Toluoles","Minerales y Combustible",235414.23,0.835,0.9764,0.3069,0,0,0
2,"Ciudad Autónoma de Buenos Aires","270730","Xiloles","Minerales y Combustible",3503339.61,0.8914,0.9782,0.2558,0,0,0
2,"Ciudad Autónoma de Buenos Aires","270740","Naftaleno","Minerales y Combustible",286044.77,0.1897,0.9772,0.2355,0,0,0
2,"Ciudad Autónoma de Buenos Aires","270750","Mezclas de hidrocarburos aromáticos según las normas ASTM D 86","Minerales y Combustible",11683105.76,0.1384,0.9727,-0.0947,0,0,0
2,"Ciudad Autónoma de Buenos Aires","270791","Aceite de creosota","Minerales y Combustible",185960.7,0.6522,0.977,0.1061,0,0,0
2,"Ciudad Autónoma de Buenos Aires","270799","Cresoles","Minerales y Combustible",15805366.98,0.2699,0.9735,0.0328,0,0,0
2,"Ciudad Autónoma de Buenos Aires","270810","Brea","Minerales y Combustible",1344773.95,1.0508,0.9751,0.2565,0,0,0
2,"Ciudad Autónoma de Buenos Aires","270820","Coque de brea","Minerales y Combustible",207725.18,0.4716,0.9788,0.2637,0,0,0
2,"Ciudad Autónoma de Buenos Aires","270900","Aceites crudos de petróleo o de mineral bituminoso","Minerales y Combustible",985996987.22,-2.6328,0.9724,-0.1731,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271000","Aceites de petróleo o de mineral bituminoso, excepto aceites crudos","Minerales y Combustible",763612489.1,-0.7189,0.9719,-0.1343,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271111","Gas natural licuado","Minerales y Combustible",164828691.14,-2.4326,0.9804,-0.2042,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271112","Propano crudo licuado","Minerales y Combustible",64020459.81,-1.7358,0.9739,-0.126,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271113","Butanos licuados","Minerales y Combustible",24750112.32,-1.413,0.9708,-0.1247,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271114","Etileno,propileno,butileno y butadieno licuados","Minerales y Combustible",2571693.82,0.4081,0.9737,0.0119,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271119","Gas licuado de petróleo","Minerales y Combustible",6767995.99,-1.3635,0.9741,-0.338,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271121","Gas natural en estado gaseoso","Minerales y Combustible",174183112.73,-1.6474,0.9783,-0.1414,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271129","Butanos en estado gaseosos","Minerales y Combustible",769579.41,-3.1975,0.9726,-0.0295,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271210","Vaselina","Minerales y Combustible",414735.97,-0.7158,0.9765,-0.0889,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271220","Parafina c/un contenido de aceite < a 0,75%","Minerales y Combustible",2113309.53,-0.0165,0.9763,0.0353,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271290","Parafina ncop.y ceras minerales","Minerales y Combustible",2272650.94,0.129,0.9723,-0.0913,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271311","Coque de petróleo s/calcinar","Minerales y Combustible",6808747.42,-0.8533,0.9751,-0.084,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271312","Coque de petróleo calcinado","Minerales y Combustible",3773328.73,0.0704,0.9768,0.0612,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271320","Betún de petróleo","Minerales y Combustible",12613170.01,-0.3657,0.9715,-0.1337,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271390","Residuos de los aceites de petróleo o de minerales bituminosos excluidos coque y betún","Minerales y Combustible",822422.49,-0.2672,0.9756,0.0523,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271410","Pizarras y arenas bituminosas","Minerales y Combustible",23020.84,-0.6946,0.9773,-0.187,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271490","Betunes y asfaltos naturales,asfaltitas y rocas asfálticas","Minerales y Combustible",904128.08,-0.5972,0.9729,-0.193,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271500","Mezclas bituminosas a base de asfalto,betún natural o de petróleo,alquitrán o brea","Minerales y Combustible",3579394.98,-1.4802,0.9736,-0.1869,0,0,0
2,"Ciudad Autónoma de Buenos Aires","271600","Energía eléctrica","Minerales y Combustible",70509313.64,-0.5522,0.969,-0.1014,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280110","Cloro","Químicos",214399.37,-0.5281,0.9691,-0.1474,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280120","Yodo sublimado","Químicos",1062938.84,-0.9357,0.9812,0.1283,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280130","Flúor,bromo","Químicos",431963.73,0.255,0.9778,0.0323,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280200","Azufre sublimado o precipitado,azufre coloidal","Químicos",228116.63,-0.5075,0.9792,-0.0567,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280300","Negros de humo y otras formas de carbono, ncop.","Químicos",5652491.91,0.1722,0.9731,0.0214,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280410","Hidrógeno","Químicos",196582.01,0.7223,0.9786,0.1167,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280421","Argón","Químicos",290676.3,-0.0116,0.9691,-0.0884,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280429","Helio líquido","Químicos",2180627.76,0.1416,0.975,0.1128,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280430","Nitrógeno","Químicos",228289.18,0.4896,0.9678,0.0475,10,35,68
2,"Ciudad Autónoma de Buenos Aires","280440","Oxígeno","Químicos",291740.17,-0.7245,0.9691,-0.1986,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280450","Boro,teluro","Químicos",381215.57,0.7438,0.9802,0.2275,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280461","Silicio c/contenido >= en peso al 99,99%","Químicos",4648461.41,1.6009,0.9785,0.366,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280469","Silicio excluido c/contenido >= en peso al 99,99%","Químicos",4672903.58,-0.1344,0.9777,0.0039,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280470","Fósforo blanco","Químicos",652137.34,-0.6692,0.9807,-0.0609,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280480","Arsénico","Químicos",27420.99,0.7389,0.9782,0.3473,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280490","Selenio","Químicos",114572.06,-0.0422,0.9773,0.0456,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280511","Sodio","Químicos",103420.46,-0.3604,0.979,0.0128,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280512","Calcio","Químicos",235856.44,0.7616,0.9813,0.1293,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280519","Estroncio","Químicos",214308.34,0.918,0.9788,0.2678,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280530","Aleación de cerio c/contenido de hierro <= a 5% (Mischmetal)","Químicos",567157.69,-0.1793,0.9832,-0.0805,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280540","Mercurio","Químicos",31400.24,-1.0546,0.9754,-0.142,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280610","Cloruro de hidrógeno(ácido clorhídrico)en estado gaseoso o líquido","Químicos",330266.7,0.1066,0.972,-0.0776,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280620","Ácido clorosulfúrico","Químicos",17986.31,1.5353,0.9747,0.3706,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280700","Ácido sulfúrico","Químicos",1866488.25,-0.1056,0.9746,-0.093,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280800","Ácido nítrico y sulfonítricos","Químicos",419829.47,0.4466,0.9744,0.1049,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280910","Pentaóxido de difósforo","Químicos",63587.23,0.7703,0.9802,0.1133,0,0,0
2,"Ciudad Autónoma de Buenos Aires","280920","Ácido fosfórico c/contenido de arsénico >= a 8ppm","Químicos",5988468.46,-0.8687,0.976,-0.1662,0,0,0
2,"Ciudad Autónoma de Buenos Aires","281000","Ácido ortobórico","Químicos",576478.26,-0.6514,0.9768,-0.0629,0,0,0
2,"Ciudad Autónoma de Buenos Aires","281111","Fluoruro de hidrógeno (ácido fluorhídrico)","Químicos",943653.06,0.6078,0.9797,0.1511,0,0,0
2,"Ciudad Autónoma de Buenos Aires","281112","Cianuro de hidrógeno (ácido cianhídrico)","Químicos",1721.02,1.2883,0.9774,0.2251,0,0,0
2,"Ciudad Autónoma de Buenos Aires","281121","Dióxido de carbono","Químicos",601500.69,-0.7418,0.9689,-0.2054,0,0,0
2,"Ciudad Autónoma de Buenos Aires","281122","Dióxido de silicio obtenido x precipitación química,en polvo","Químicos",3165523.4,0.6889,0.9755,0.1394,0,0,0
2,"Ciudad Autónoma de Buenos Aires","281129","Compuestos oxigenados inorgánicos de los elementos no metálicos (excl. el pentóxido de difósforo, óxidos de boro, dióxido de carbono y dióxido de silicio)","Químicos",685280.59,0.5918,0.9737,0.1637,0,0,0
2,"Ciudad Autónoma de Buenos Aires","281211","Dicloruro de carbonilo (fosgeno)","Químicos",2201.23,1.3873,0.9759,0.3166,0,0,0
2,"Ciudad Autónoma de Buenos Aires","281212","Oxicloruro de fósforo","Químicos",40205.19,1.4728,0.9787,0.3629,0,0,0
2,"Ciudad Autónoma de Buenos Aires","281213","Tricloruro de fósforo","Químicos",95441.43,0.9254,0.9798,0.2047,0,0,0
2,"Ciudad Autónoma de Buenos Aires","281214","Pentacloruro de fósforo","Químicos",1209.1,1.0853,0.9798,0.1552,0,0,0
2,"Ciudad Autónoma de Buenos Aires","281215","Monocloruro de azufre","Químicos",2260.52,-0.0859,0.9761,0.1463,0,0,0
2,"Ciudad Autónoma de Buenos Aires","281216","Dicloruro de azufre","Químicos",532.01,-0.4162,0.9843,-0.0344,0,0,0
2,"Ciudad Autónoma de Buenos Aires","281217","Cloruro de tionilo","Químicos",15189.93,1.5731,0.976,0.2479,0,0,0
2,"Ciudad Autónoma de Buenos Aires","281219","Tricloruro de arsénico","Químicos",159265.81,2.2743,0.9782,0.485,0,0,0
2,"Ciudad Autónoma de Buenos Aires","281290","Otros halogenuros y oxihalogenuros de los elementos no metálicos excluidos cloruros y oxicloruros","Químicos",557144.83,1.5011,0.981,0.2811,0,0,0
